PCODE,SUBURB,WEEK,CASES,CUMU_CASES,IR_1000,CumuIR_1000
HS00032,Highfield - Old Canaan,37,2,2,0.130009092,0.222872729
HS00032,Highfield - Old Canaan,38,1,3,0.52932273,0.752195459
HS00032,Highfield - Old Canaan,39,0,3,0.213586365,0.965781824
HS00032,Highfield - Old Canaan,40,0,3,0.139295455,1.105077279
HS00032,Highfield - Old Canaan,41,0,3,0.07429091,1.179368188
HS00032,Highfield - Old Canaan,42,1,4,0.065004546,1.244372734
HS00032,Highfield - Old Canaan,43,0,4,0.009286364,1.253659098
HS00032,Highfield - Old Canaan,44,1,5,0.018572727,1.272231825
HS00032,Highfield - Old Canaan,45,0,5,0.018572727,1.290804553
HS00032,Highfield - Old Canaan,46,0,5,0.018572727,1.30937728
HS00032,Highfield - Old Canaan,47,0,5,0.009286364,1.318663644
HS00032,Highfield - Old Canaan,48,0,5,0.018572727,1.337236371
HS00032,Highfield - Old Canaan,49,0,5,0.018572727,1.355809098
HS00034,Kambuzuma - Rugare,36,0,0,0.076804167,0.076804167
HS00034,Kambuzuma - Rugare,37,0,0,0.30721667,0.384020837
HS00034,Kambuzuma - Rugare,38,4,4,0.537629172,0.92165001
HS00034,Kambuzuma - Rugare,39,4,8,0.537629172,1.459279182
HS00034,Kambuzuma - Rugare,40,1,9,0.038402084,1.497681266
HS00034,Kambuzuma - Rugare,41,0,9,0.076804167,1.574485433
HS00034,Kambuzuma - Rugare,42,0,9,0.115206251,1.689691684
HS00034,Kambuzuma - Rugare,43,0,9,0,1.689691684
HS00034,Kambuzuma - Rugare,44,0,9,0.192010419,1.881702103
HS00034,Kambuzuma - Rugare,45,0,9,0.038402084,1.920104187
HS00034,Kambuzuma - Rugare,46,0,9,0,1.920104187
HS00034,Kambuzuma - Rugare,47,0,9,0,1.920104187
HS00034,Kambuzuma - Rugare,48,0,9,0,1.920104187
HS00034,Kambuzuma - Rugare,49,0,9,0,1.920104187
HS00035,Kambuzuma - Westwood,36,0,0,0.076804167,0.076804167
HS00035,Kambuzuma - Westwood,37,0,0,0.30721667,0.384020837
HS00035,Kambuzuma - Westwood,38,1,1,0.537629172,0.92165001
HS00035,Kambuzuma - Westwood,39,0,1,0.537629172,1.459279182
HS00035,Kambuzuma - Westwood,40,0,1,0.038402084,1.497681266
HS00035,Kambuzuma - Westwood,41,0,1,0.076804167,1.574485433
HS00035,Kambuzuma - Westwood,42,0,1,0.115206251,1.689691684
HS00035,Kambuzuma - Westwood,43,0,1,0,1.689691684
HS00035,Kambuzuma - Westwood,44,0,1,0.192010419,1.881702103
HS00035,Kambuzuma - Westwood,45,0,1,0.038402084,1.920104187
HS00035,Kambuzuma - Westwood,46,0,1,0,1.920104187
HS00035,Kambuzuma - Westwood,47,0,1,0,1.920104187
HS00035,Kambuzuma - Westwood,48,0,1,0,1.920104187
HS00035,Kambuzuma - Westwood,49,0,1,0,1.920104187
HS00036,Kambuzuma - 5,36,0,0,0.076804167,0.076804167
HS00036,Kambuzuma - 5,37,1,1,0.30721667,0.384020837
HS00036,Kambuzuma - 5,38,2,3,0.537629172,0.92165001
HS00036,Kambuzuma - 5,39,0,3,0.537629172,1.459279182
HS00036,Kambuzuma - 5,40,0,3,0.038402084,1.497681266
HS00036,Kambuzuma - 5,41,0,3,0.076804167,1.574485433
HS00036,Kambuzuma - 5,42,0,3,0.115206251,1.689691684
HS00036,Kambuzuma - 5,43,0,3,0,1.689691684
HS00036,Kambuzuma - 5,44,0,3,0.192010419,1.881702103
HS00036,Kambuzuma - 5,45,0,3,0.038402084,1.920104187
HS00036,Kambuzuma - 5,46,0,3,0,1.920104187
HS00036,Kambuzuma - 5,47,0,3,0,1.920104187
HS00036,Kambuzuma - 5,48,0,3,0,1.920104187
HS00036,Kambuzuma - 5,49,0,3,0,1.920104187
HS00037,Kambuzuma - 6,36,0,0,0.076804167,0.076804167
HS00037,Kambuzuma - 6,37,5,5,0.30721667,0.384020837
HS00037,Kambuzuma - 6,38,1,6,0.537629172,0.92165001
HS00037,Kambuzuma - 6,39,3,9,0.537629172,1.459279182
HS00037,Kambuzuma - 6,40,0,9,0.038402084,1.497681266
HS00037,Kambuzuma - 6,41,0,9,0.076804167,1.574485433
HS00037,Kambuzuma - 6,42,0,9,0.115206251,1.689691684
HS00037,Kambuzuma - 6,43,0,9,0,1.689691684
HS00037,Kambuzuma - 6,44,3,12,0.192010419,1.881702103
HS00037,Kambuzuma - 6,45,1,13,0.038402084,1.920104187
HS00037,Kambuzuma - 6,46,0,13,0,1.920104187
HS00037,Kambuzuma - 6,47,0,13,0,1.920104187
HS00037,Kambuzuma - 6,48,0,13,0,1.920104187
HS00037,Kambuzuma - 6,49,0,13,0,1.920104187
HS00038,Kambuzuma - 4,36,0,0,0.076804167,0.076804167
HS00038,Kambuzuma - 4,37,0,0,0.30721667,0.384020837
HS00038,Kambuzuma - 4,38,3,3,0.537629172,0.92165001
HS00038,Kambuzuma - 4,39,0,3,0.537629172,1.459279182
HS00038,Kambuzuma - 4,40,0,3,0.038402084,1.497681266
HS00038,Kambuzuma - 4,41,0,3,0.076804167,1.574485433
HS00038,Kambuzuma - 4,42,0,3,0.115206251,1.689691684
HS00038,Kambuzuma - 4,43,0,3,0,1.689691684
HS00038,Kambuzuma - 4,44,0,3,0.192010419,1.881702103
HS00038,Kambuzuma - 4,45,0,3,0.038402084,1.920104187
HS00038,Kambuzuma - 4,46,0,3,0,1.920104187
HS00038,Kambuzuma - 4,47,0,3,0,1.920104187
HS00038,Kambuzuma - 4,48,0,3,0,1.920104187
HS00038,Kambuzuma - 4,49,0,3,0,1.920104187
HS00039,Kambuzuma - 3,36,0,0,0.076804167,0.076804167
HS00039,Kambuzuma - 3,37,0,0,0.30721667,0.384020837
HS00039,Kambuzuma - 3,38,0,0,0.537629172,0.92165001
HS00039,Kambuzuma - 3,39,1,1,0.537629172,1.459279182
HS00039,Kambuzuma - 3,40,0,1,0.038402084,1.497681266
HS00039,Kambuzuma - 3,41,2,3,0.076804167,1.574485433
HS00039,Kambuzuma - 3,42,0,3,0.115206251,1.689691684
HS00039,Kambuzuma - 3,43,0,3,0,1.689691684
HS00039,Kambuzuma - 3,44,0,3,0.192010419,1.881702103
HS00039,Kambuzuma - 3,45,0,3,0.038402084,1.920104187
HS00039,Kambuzuma - 3,46,0,3,0,1.920104187
HS00039,Kambuzuma - 3,47,0,3,0,1.920104187
HS00039,Kambuzuma - 3,48,0,3,0,1.920104187
HS00039,Kambuzuma - 3,49,0,3,0,1.920104187
HS00041,Kambuzuma - 2,36,0,0,0.076804167,0.076804167
HS00041,Kambuzuma - 2,37,1,1,0.30721667,0.384020837
HS00041,Kambuzuma - 2,38,2,3,0.537629172,0.92165001
HS00041,Kambuzuma - 2,39,3,6,0.537629172,1.459279182
HS00041,Kambuzuma - 2,40,0,6,0.038402084,1.497681266
HS00041,Kambuzuma - 2,41,0,6,0.076804167,1.574485433
HS00041,Kambuzuma - 2,42,1,7,0.115206251,1.689691684
HS00041,Kambuzuma - 2,43,0,7,0,1.689691684
HS00041,Kambuzuma - 2,44,1,8,0.192010419,1.881702103
HS00041,Kambuzuma - 2,45,0,8,0.038402084,1.920104187
HS00041,Kambuzuma - 2,46,0,8,0,1.920104187
HS00041,Kambuzuma - 2,47,0,8,0,1.920104187
HS00041,Kambuzuma - 2,48,0,8,0,1.920104187
HS00041,Kambuzuma - 2,49,0,8,0,1.920104187
HS00042,Kuwadzana - Ext. (phase 4),36,0,0,0.077192848,0.077192848
HS00042,Kuwadzana - Ext. (phase 4),37,6,6,0.132330596,0.209523444
HS00042,Kuwadzana - Ext. (phase 4),38,13,19,0.34185404,0.551377484
HS00042,Kuwadzana - Ext. (phase 4),39,5,24,0.187468344,0.738845828
HS00042,Kuwadzana - Ext. (phase 4),40,4,28,0.066165298,0.805011126
HS00042,Kuwadzana - Ext. (phase 4),41,4,32,0.082706623,0.887717749
HS00042,Kuwadzana - Ext. (phase 4),42,3,35,0.033082649,0.920800398
HS00042,Kuwadzana - Ext. (phase 4),43,0,35,0.027568874,0.948369272
HS00042,Kuwadzana - Ext. (phase 4),44,0,35,0.005513775,0.953883047
HS00042,Kuwadzana - Ext. (phase 4),45,1,36,0.005513775,0.959396821
HS00042,Kuwadzana - Ext. (phase 4),46,0,36,0,0.959396821
HS00042,Kuwadzana - Ext. (phase 4),47,0,36,0,0.959396821
HS00042,Kuwadzana - Ext. (phase 4),48,0,36,0.005513775,0.964910596
HS00042,Kuwadzana - Ext. (phase 4),49,0,36,0,0.964910596
HS00043,Kuwadzana - 7,36,0,0,0.077192848,0.077192848
HS00043,Kuwadzana - 7,37,2,2,0.132330596,0.209523444
HS00043,Kuwadzana - 7,38,2,4,0.34185404,0.551377484
HS00043,Kuwadzana - 7,39,0,4,0.187468344,0.738845828
HS00043,Kuwadzana - 7,40,0,4,0.066165298,0.805011126
HS00043,Kuwadzana - 7,41,1,5,0.082706623,0.887717749
HS00043,Kuwadzana - 7,42,0,5,0.033082649,0.920800398
HS00043,Kuwadzana - 7,43,1,6,0.027568874,0.948369272
HS00043,Kuwadzana - 7,44,0,6,0.005513775,0.953883047
HS00043,Kuwadzana - 7,45,0,6,0.005513775,0.959396821
HS00043,Kuwadzana - 7,46,0,6,0,0.959396821
HS00043,Kuwadzana - 7,47,0,6,0,0.959396821
HS00043,Kuwadzana - 7,48,0,6,0.005513775,0.964910596
HS00043,Kuwadzana - 7,49,0,6,0,0.964910596
HS00044,Kuwadzana - 5,36,1,1,0.077192848,0.077192848
HS00044,Kuwadzana - 5,37,5,6,0.132330596,0.209523444
HS00044,Kuwadzana - 5,38,3,9,0.34185404,0.551377484
HS00044,Kuwadzana - 5,39,5,14,0.187468344,0.738845828
HS00044,Kuwadzana - 5,40,0,14,0.066165298,0.805011126
HS00044,Kuwadzana - 5,41,1,15,0.082706623,0.887717749
HS00044,Kuwadzana - 5,42,0,15,0.033082649,0.920800398
HS00044,Kuwadzana - 5,43,1,16,0.027568874,0.948369272
HS00044,Kuwadzana - 5,44,0,16,0.005513775,0.953883047
HS00044,Kuwadzana - 5,45,0,16,0.005513775,0.959396821
HS00044,Kuwadzana - 5,46,0,16,0,0.959396821
HS00044,Kuwadzana - 5,47,0,16,0,0.959396821
HS00044,Kuwadzana - 5,48,0,16,0.005513775,0.964910596
HS00044,Kuwadzana - 5,49,0,16,0,0.964910596
HS00045,Kuwadzana - 6,36,1,1,0.077192848,0.077192848
HS00045,Kuwadzana - 6,37,1,2,0.132330596,0.209523444
HS00045,Kuwadzana - 6,38,2,4,0.34185404,0.551377484
HS00045,Kuwadzana - 6,39,1,5,0.187468344,0.738845828
HS00045,Kuwadzana - 6,40,0,5,0.066165298,0.805011126
HS00045,Kuwadzana - 6,41,0,5,0.082706623,0.887717749
HS00045,Kuwadzana - 6,42,1,6,0.033082649,0.920800398
HS00045,Kuwadzana - 6,43,0,6,0.027568874,0.948369272
HS00045,Kuwadzana - 6,44,0,6,0.005513775,0.953883047
HS00045,Kuwadzana - 6,45,0,6,0.005513775,0.959396821
HS00045,Kuwadzana - 6,46,0,6,0,0.959396821
HS00045,Kuwadzana - 6,47,0,6,0,0.959396821
HS00045,Kuwadzana - 6,48,0,6,0.005513775,0.964910596
HS00045,Kuwadzana - 6,49,0,6,0,0.964910596
HS00046,Kuwadzana - 2,36,1,1,0.077192848,0.077192848
HS00046,Kuwadzana - 2,37,0,1,0.132330596,0.209523444
HS00046,Kuwadzana - 2,38,4,5,0.34185404,0.551377484
HS00046,Kuwadzana - 2,39,1,6,0.187468344,0.738845828
HS00046,Kuwadzana - 2,40,1,7,0.066165298,0.805011126
HS00046,Kuwadzana - 2,41,4,11,0.082706623,0.887717749
HS00046,Kuwadzana - 2,42,0,11,0.033082649,0.920800398
HS00046,Kuwadzana - 2,43,0,11,0.027568874,0.948369272
HS00046,Kuwadzana - 2,44,0,11,0.005513775,0.953883047
HS00046,Kuwadzana - 2,45,0,11,0.005513775,0.959396821
HS00046,Kuwadzana - 2,46,0,11,0,0.959396821
HS00046,Kuwadzana - 2,47,0,11,0,0.959396821
HS00046,Kuwadzana - 2,48,0,11,0.005513775,0.964910596
HS00046,Kuwadzana - 2,49,0,11,0,0.964910596
HS00047,Kuwadzana - 3,36,5,5,0.077192848,0.077192848
HS00047,Kuwadzana - 3,37,0,5,0.132330596,0.209523444
HS00047,Kuwadzana - 3,38,8,13,0.34185404,0.551377484
HS00047,Kuwadzana - 3,39,5,18,0.187468344,0.738845828
HS00047,Kuwadzana - 3,40,2,20,0.066165298,0.805011126
HS00047,Kuwadzana - 3,41,1,21,0.082706623,0.887717749
HS00047,Kuwadzana - 3,42,1,22,0.033082649,0.920800398
HS00047,Kuwadzana - 3,43,1,23,0.027568874,0.948369272
HS00047,Kuwadzana - 3,44,0,23,0.005513775,0.953883047
HS00047,Kuwadzana - 3,45,0,23,0.005513775,0.959396821
HS00047,Kuwadzana - 3,46,0,23,0,0.959396821
HS00047,Kuwadzana - 3,47,0,23,0,0.959396821
HS00047,Kuwadzana - 3,48,1,24,0.005513775,0.964910596
HS00047,Kuwadzana - 3,49,0,24,0,0.964910596
HS00048,Kuwadzana - 4,36,0,0,0.077192848,0.077192848
HS00048,Kuwadzana - 4,37,0,0,0.132330596,0.209523444
HS00048,Kuwadzana - 4,38,4,4,0.34185404,0.551377484
HS00048,Kuwadzana - 4,39,0,4,0.187468344,0.738845828
HS00048,Kuwadzana - 4,40,0,4,0.066165298,0.805011126
HS00048,Kuwadzana - 4,41,0,4,0.082706623,0.887717749
HS00048,Kuwadzana - 4,42,0,4,0.033082649,0.920800398
HS00048,Kuwadzana - 4,43,0,4,0.027568874,0.948369272
HS00048,Kuwadzana - 4,44,0,4,0.005513775,0.953883047
HS00048,Kuwadzana - 4,45,0,4,0.005513775,0.959396821
HS00048,Kuwadzana - 4,46,0,4,0,0.959396821
HS00048,Kuwadzana - 4,47,0,4,0,0.959396821
HS00048,Kuwadzana - 4,48,0,4,0.005513775,0.964910596
HS00048,Kuwadzana - 4,49,0,4,0,0.964910596
HS00049,Kuwadzana - 1,36,2,2,0.077192848,0.077192848
HS00049,Kuwadzana - 1,37,1,3,0.132330596,0.209523444
HS00049,Kuwadzana - 1,38,5,8,0.34185404,0.551377484
HS00049,Kuwadzana - 1,39,2,10,0.187468344,0.738845828
HS00049,Kuwadzana - 1,40,1,11,0.066165298,0.805011126
HS00049,Kuwadzana - 1,41,1,12,0.082706623,0.887717749
HS00049,Kuwadzana - 1,42,1,13,0.033082649,0.920800398
HS00049,Kuwadzana - 1,43,1,14,0.027568874,0.948369272
HS00049,Kuwadzana - 1,44,0,14,0.005513775,0.953883047
HS00049,Kuwadzana - 1,45,0,14,0.005513775,0.959396821
HS00049,Kuwadzana - 1,46,0,14,0,0.959396821
HS00049,Kuwadzana - 1,47,0,14,0,0.959396821
HS00049,Kuwadzana - 1,48,0,14,0.005513775,0.964910596
HS00049,Kuwadzana - 1,49,0,14,0,0.964910596
HS00050,Kuwadzana - Crowborough North,36,2,2,0.077192848,0.077192848
HS00050,Kuwadzana - Crowborough North,37,4,6,0.132330596,0.209523444
HS00050,Kuwadzana - Crowborough North,38,7,13,0.34185404,0.551377484
HS00050,Kuwadzana - Crowborough North,39,10,23,0.187468344,0.738845828
HS00050,Kuwadzana - Crowborough North,40,3,26,0.066165298,0.805011126
HS00050,Kuwadzana - Crowborough North,41,2,28,0.082706623,0.887717749
HS00050,Kuwadzana - Crowborough North,42,0,28,0.033082649,0.920800398
HS00050,Kuwadzana - Crowborough North,43,0,28,0.027568874,0.948369272
HS00050,Kuwadzana - Crowborough North,44,1,29,0.005513775,0.953883047
HS00050,Kuwadzana - Crowborough North,45,0,29,0.005513775,0.959396821
HS00050,Kuwadzana - Crowborough North,46,0,29,0,0.959396821
HS00050,Kuwadzana - Crowborough North,47,0,29,0,0.959396821
HS00050,Kuwadzana - Crowborough North,48,0,29,0.005513775,0.964910596
HS00050,Kuwadzana - Crowborough North,49,0,29,0,0.964910596
HS00052,Mufakose - New Marimba Park,36,0,0,0.192125358,0.192125358
HS00052,Mufakose - New Marimba Park,37,0,0,0.192125358,0.384250715
HS00052,Mufakose - New Marimba Park,38,0,0,0.336219376,0.720470091
HS00052,Mufakose - New Marimba Park,39,2,2,0.224146251,0.944616342
HS00052,Mufakose - New Marimba Park,40,1,3,0.064041786,1.008658128
HS00052,Mufakose - New Marimba Park,41,1,4,0.128083572,1.136741699
HS00052,Mufakose - New Marimba Park,42,0,4,0.016010446,1.152752146
HS00052,Mufakose - New Marimba Park,43,0,4,0.016010446,1.168762592
HS00052,Mufakose - New Marimba Park,44,0,4,0,1.168762592
HS00052,Mufakose - New Marimba Park,45,1,5,0.032020893,1.200783485
HS00052,Mufakose - New Marimba Park,46,0,5,0,1.200783485
HS00052,Mufakose - New Marimba Park,47,0,5,0,1.200783485
HS00052,Mufakose - New Marimba Park,48,0,5,0.016010446,1.216793932
HS00052,Mufakose - New Marimba Park,49,0,5,0,1.216793932
HS00053,Mufakose - Marimba,36,4,4,0.192125358,0.192125358
HS00053,Mufakose - Marimba,37,0,4,0.192125358,0.384250715
HS00053,Mufakose - Marimba,38,3,7,0.336219376,0.720470091
HS00053,Mufakose - Marimba,39,0,7,0.224146251,0.944616342
HS00053,Mufakose - Marimba,40,0,7,0.064041786,1.008658128
HS00053,Mufakose - Marimba,41,0,7,0.128083572,1.136741699
HS00053,Mufakose - Marimba,42,0,7,0.016010446,1.152752146
HS00053,Mufakose - Marimba,43,0,7,0.016010446,1.168762592
HS00053,Mufakose - Marimba,44,0,7,0,1.168762592
HS00053,Mufakose - Marimba,45,0,7,0.032020893,1.200783485
HS00053,Mufakose - Marimba,46,0,7,0,1.200783485
HS00053,Mufakose - Marimba,47,0,7,0,1.200783485
HS00053,Mufakose - Marimba,48,0,7,0.016010446,1.216793932
HS00053,Mufakose - Marimba,49,0,7,0,1.216793932
HS00055,Southerton - Residential,36,1,1,0.029097597,0.029097597
HS00055,Southerton - Residential,37,6,7,0.174585585,0.203683182
HS00055,Southerton - Residential,38,2,9,0.058195195,0.261878377
HS00055,Southerton - Residential,39,2,11,0.058195195,0.320073572
HS00055,Southerton - Residential,40,0,11,0,0.320073572
HS00055,Southerton - Residential,41,0,11,0,0.320073572
HS00055,Southerton - Residential,42,0,11,0,0.320073572
HS00055,Southerton - Residential,43,0,11,0,0.320073572
HS00055,Southerton - Residential,44,0,11,0,0.320073572
HS00055,Southerton - Residential,45,0,11,0,0.320073572
HS00055,Southerton - Residential,46,1,12,0.029097597,0.34917117
HS00055,Southerton - Residential,47,0,12,0,0.34917117
HS00055,Southerton - Residential,48,0,12,0,0.34917117
HS00055,Southerton - Residential,49,0,12,0,0.34917117
HS00056,Warren Park - D,36,0,0,0.053668453,0.053668453
HS00056,Warren Park - D,37,4,4,0.093919792,0.147588245
HS00056,Warren Park - D,38,6,10,0.442764734,0.590352978
HS00056,Warren Park - D,39,3,13,0.241508037,0.831861015
HS00056,Warren Park - D,40,1,14,0.067085566,0.898946581
HS00056,Warren Park - D,41,0,14,0.053668453,0.952615033
HS00056,Warren Park - D,42,0,14,0,0.952615033
HS00056,Warren Park - D,43,0,14,0,0.952615033
HS00056,Warren Park - D,44,0,14,0,0.952615033
HS00056,Warren Park - D,45,0,14,0,0.952615033
HS00056,Warren Park - D,46,0,14,0.013417113,0.966032146
HS00056,Warren Park - D,47,0,14,0.026834226,0.992866373
HS00056,Warren Park - D,48,0,14,0,0.992866373
HS00056,Warren Park - D,49,0,14,0,0.992866373
HS00057,Warren Park - 1,36,2,2,0.053668453,0.053668453
HS00057,Warren Park - 1,37,3,5,0.093919792,0.147588245
HS00057,Warren Park - 1,38,15,20,0.442764734,0.590352978
HS00057,Warren Park - 1,39,8,28,0.241508037,0.831861015
HS00057,Warren Park - 1,40,2,30,0.067085566,0.898946581
HS00057,Warren Park - 1,41,3,33,0.053668453,0.952615033
HS00057,Warren Park - 1,42,0,33,0,0.952615033
HS00057,Warren Park - 1,43,0,33,0,0.952615033
HS00057,Warren Park - 1,44,0,33,0,0.952615033
HS00057,Warren Park - 1,45,0,33,0,0.952615033
HS00057,Warren Park - 1,46,1,34,0.013417113,0.966032146
HS00057,Warren Park - 1,47,0,34,0.026834226,0.992866373
HS00057,Warren Park - 1,48,0,34,0,0.992866373
HS00057,Warren Park - 1,49,0,34,0,0.992866373
HS00058,Warren Park - Cold Comfort,36,0,0,0.053668453,0.053668453
HS00058,Warren Park - Cold Comfort,37,1,1,0.093919792,0.147588245
HS00058,Warren Park - Cold Comfort,38,6,7,0.442764734,0.590352978
HS00058,Warren Park - Cold Comfort,39,2,9,0.241508037,0.831861015
HS00058,Warren Park - Cold Comfort,40,1,10,0.067085566,0.898946581
HS00058,Warren Park - Cold Comfort,41,0,10,0.053668453,0.952615033
HS00058,Warren Park - Cold Comfort,42,0,10,0,0.952615033
HS00058,Warren Park - Cold Comfort,43,0,10,0,0.952615033
HS00058,Warren Park - Cold Comfort,44,0,10,0,0.952615033
HS00058,Warren Park - Cold Comfort,45,0,10,0,0.952615033
HS00058,Warren Park - Cold Comfort,46,0,10,0.013417113,0.966032146
HS00058,Warren Park - Cold Comfort,47,0,10,0.026834226,0.992866373
HS00058,Warren Park - Cold Comfort,48,0,10,0,0.992866373
HS00058,Warren Park - Cold Comfort,49,0,10,0,0.992866373
HS00059,Aspindale Park - Industrial,36,0,0,0,0
HS00059,Aspindale Park - Industrial,37,0,0,0,0
HS00059,Aspindale Park - Industrial,38,0,0,0,0
HS00059,Aspindale Park - Industrial,39,0,0,0,0
HS00059,Aspindale Park - Industrial,40,0,0,0,0
HS00059,Aspindale Park - Industrial,41,1,1,0,0
HS00059,Aspindale Park - Industrial,42,1,2,0,0
HS00059,Aspindale Park - Industrial,43,0,2,0,0
HS00059,Aspindale Park - Industrial,44,0,2,0,0
HS00059,Aspindale Park - Industrial,45,0,2,0,0
HS00059,Aspindale Park - Industrial,46,0,2,0,0
HS00059,Aspindale Park - Industrial,47,0,2,0,0
HS00059,Aspindale Park - Industrial,48,0,2,0,0
HS00059,Aspindale Park - Industrial,49,0,2,0,0
HS00061,Ushewokunze,36,5,5,0,0
HS00061,Ushewokunze,37,7,12,0,0
HS00061,Ushewokunze,38,10,22,0,0
HS00061,Ushewokunze,39,10,32,0,0
HS00061,Ushewokunze,40,6,38,0,0
HS00061,Ushewokunze,41,1,39,0,0
HS00061,Ushewokunze,42,5,44,0,0
HS00061,Ushewokunze,43,0,44,0,0
HS00061,Ushewokunze,44,1,45,0,0
HS00061,Ushewokunze,45,0,45,0,0
HS00061,Ushewokunze,46,0,45,0,0
HS00061,Ushewokunze,47,0,45,0,0
HS00061,Ushewokunze,48,0,45,0,0
HS00061,Ushewokunze,49,1,46,0,0
HS00062,Willowvale,36,0,0,0,0
HS00062,Willowvale,37,3,3,0,0
HS00062,Willowvale,38,4,7,0,0
HS00062,Willowvale,39,3,10,0,0
HS00062,Willowvale,40,0,10,0,0
HS00062,Willowvale,41,0,10,0,0
HS00062,Willowvale,42,0,10,0,0
HS00062,Willowvale,43,0,10,0,0
HS00062,Willowvale,44,0,10,0,0
HS00062,Willowvale,45,0,10,0,0
HS00062,Willowvale,46,0,10,0,0
HS00062,Willowvale,47,0,10,0,0
HS00062,Willowvale,48,0,10,0,0
HS00062,Willowvale,49,1,11,0,0
HS00064,Lochinvar,36,0,0,0,0
HS00064,Lochinvar,37,2,2,0,0
HS00064,Lochinvar,38,1,3,0,0
HS00064,Lochinvar,39,0,3,0,0
HS00064,Lochinvar,40,0,3,0,0
HS00064,Lochinvar,41,1,4,0,0
HS00064,Lochinvar,42,0,4,0,0
HS00064,Lochinvar,43,0,4,0,0
HS00064,Lochinvar,44,0,4,0,0
HS00064,Lochinvar,45,0,4,0,0
HS00064,Lochinvar,46,1,5,0,0
HS00064,Lochinvar,47,0,5,0,0
HS00064,Lochinvar,48,0,5,0,0
HS00064,Lochinvar,49,0,5,0,0
HS00065,Mufakose - Mufakose,36,7,7,0.192125358,0.192125358
HS00065,Mufakose - Mufakose,37,12,19,0.192125358,0.384250715
HS00065,Mufakose - Mufakose,38,18,37,0.336219376,0.720470091
HS00065,Mufakose - Mufakose,39,12,49,0.224146251,0.944616342
HS00065,Mufakose - Mufakose,40,3,52,0.064041786,1.008658128
HS00065,Mufakose - Mufakose,41,6,58,0.128083572,1.136741699
HS00065,Mufakose - Mufakose,42,0,58,0.016010446,1.152752146
HS00065,Mufakose - Mufakose,43,1,59,0.016010446,1.168762592
HS00065,Mufakose - Mufakose,44,0,59,0,1.168762592
HS00065,Mufakose - Mufakose,45,1,60,0.032020893,1.200783485
HS00065,Mufakose - Mufakose,46,0,60,0,1.200783485
HS00065,Mufakose - Mufakose,47,0,60,0,1.200783485
HS00065,Mufakose - Mufakose,48,1,61,0.016010446,1.216793932
HS00065,Mufakose - Mufakose,49,0,61,0,1.216793932
HS00066,Avenues,36,0,0,0,0
HS00066,Avenues,37,0,0,0.076180177,0.076180177
HS00066,Avenues,38,5,5,0.137124319,0.213304496
HS00066,Avenues,39,2,7,0.060944142,0.274248638
HS00066,Avenues,40,0,7,0.015236035,0.289484674
HS00066,Avenues,41,0,7,0.015236035,0.304720709
HS00066,Avenues,42,0,7,0,0.304720709
HS00066,Avenues,43,0,7,0,0.304720709
HS00066,Avenues,44,0,7,0,0.304720709
HS00066,Avenues,45,0,7,0,0.304720709
HS00066,Avenues,46,0,7,0.015236035,0.319956744
HS00066,Avenues,47,0,7,0,0.319956744
HS00066,Avenues,48,0,7,0,0.319956744
HS00066,Avenues,49,0,7,0,0.319956744
HS00067,City Centre,36,0,0,0,0
HS00067,City Centre,37,6,6,0.015236035,0.015236035
HS00067,City Centre,38,4,10,0,0.015236035
HS00067,City Centre,39,2,12,0,0.015236035
HS00067,City Centre,40,1,13,0,0.015236035
HS00067,City Centre,41,1,14,0,0.015236035
HS00067,City Centre,42,0,14,0,0.015236035
HS00067,City Centre,43,0,14,0,0.015236035
HS00067,City Centre,44,1,15,0,0.015236035
HS00067,City Centre,45,0,15,0,0.015236035
HS00067,City Centre,46,0,15,0,0.015236035
HS00067,City Centre,47,0,15,0,0.015236035
HS00067,City Centre,48,0,15,0,0.015236035
HS00067,City Centre,49,0,15,0,0.015236035
HS00074,SirDC,36,0,0,0,0
HS00074,SirDC,37,0,0,0,0
HS00074,SirDC,38,1,1,0,0
HS00074,SirDC,39,0,1,0,0
HS00074,SirDC,40,0,1,0,0
HS00074,SirDC,41,0,1,0,0
HS00074,SirDC,42,0,1,0,0
HS00074,SirDC,43,0,1,0,0
HS00074,SirDC,44,0,1,0,0
HS00074,SirDC,45,0,1,0,0
HS00074,SirDC,46,0,1,0,0
HS00074,SirDC,47,0,1,0,0
HS00074,SirDC,48,0,1,0,0
HS00074,SirDC,49,0,1,0,0
HS00076,Arcadia,36,0,0,0,0
HS00076,Arcadia,37,0,0,0,0
HS00076,Arcadia,38,2,2,0,0
HS00076,Arcadia,39,1,3,0,0
HS00076,Arcadia,40,1,4,0,0
HS00076,Arcadia,41,1,5,0,0
HS00076,Arcadia,42,0,5,0,0
HS00076,Arcadia,43,0,5,0,0
HS00076,Arcadia,44,0,5,0,0
HS00076,Arcadia,45,0,5,0,0
HS00076,Arcadia,46,0,5,0,0
HS00076,Arcadia,47,0,5,0,0
HS00076,Arcadia,48,0,5,0,0
HS00076,Arcadia,49,0,5,0,0
HS00077,Arlington Estate,36,0,0,0,0
HS00077,Arlington Estate,37,0,0,0,0
HS00077,Arlington Estate,38,1,1,0,0
HS00077,Arlington Estate,39,1,2,0,0
HS00077,Arlington Estate,40,0,2,0,0
HS00077,Arlington Estate,41,0,2,0,0
HS00077,Arlington Estate,42,0,2,0,0
